# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.919999999999999832e-02 -5.530569585033437761e+03
3.839999999999999664e-02 -1.095905165235955064e+04
5.759999999999999842e-02 -1.621041220899664768e+04
7.679999999999999327e-02 -2.121196733937789031e+04
9.600000000000000200e-02 -2.589414401666208505e+04
1.151999999999999968e-01 -3.019099019541552116e+04
1.343999999999999917e-01 -3.404030728581036237e+04
1.535999999999999865e-01 -3.738319680890646123e+04
1.728000000000000091e-01 -4.016262714890097413e+04
1.920999999999999930e-01 -4.234220402883897623e+04
2.112999999999999878e-01 -4.380940694333559804e+04
2.305000000000000104e-01 -4.449359467689401936e+04
2.497000000000000053e-01 -4.421688706813773751e+04
2.688999999999999724e-01 -4.238787022597094619e+04
2.881000000000000227e-01 -3.913226280369063170e+04
3.073000000000000176e-01 -3.884414853558333562e+04
3.265000000000000124e-01 -3.816497217271200498e+04
3.457000000000000073e-01 -3.710175171352049801e+04
3.649000000000000021e-01 -3.566148511831412179e+04
3.840999999999999970e-01 -3.384757242599411256e+04
4.032999999999999918e-01 -3.165583017728991763e+04
4.224999999999999867e-01 -2.906801096810214585e+04
4.416999999999999815e-01 -2.603959737167983258e+04
4.608999999999999764e-01 -2.247272836304554585e+04
4.801000000000000267e-01 -1.814071129034387195e+04
4.993000000000000216e-01 -1.237188885402023334e+04
5.184999999999999609e-01 -5.638554626116482638e+01
5.377999999999999448e-01 -1.429374732481220178e+01
5.570000000000000506e-01 -8.627593389808836832e+00
5.762000000000000455e-01 -5.948478228390004396e+00
5.954000000000000403e-01 -4.314760943544531990e+00
6.146000000000000352e-01 -3.201901054447942041e+00
6.338000000000000300e-01 -2.399917472449393241e+00
6.530000000000000249e-01 -1.804611670281873304e+00
6.722000000000000197e-01 -1.356161301291188837e+00
6.914000000000000146e-01 -1.016311170316625434e+00
7.106000000000000094e-01 -7.585859671118472258e-01
7.298000000000000043e-01 -5.636354139643877659e-01
7.489999999999999991e-01 -4.168311728658113391e-01
7.681999999999999940e-01 -3.069080589073713838e-01
7.873999999999999888e-01 -2.251243424737433829e-01
8.065999999999999837e-01 -1.646890972771828388e-01
8.257999999999999785e-01 -1.203437883387934448e-01
