# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000106e-02 0.000000000000000000e+00
3.529999999999999805e-02 0.000000000000000000e+00
5.290000000000000258e-02 0.000000000000000000e+00
7.049999999999999323e-02 0.000000000000000000e+00
8.820000000000000062e-02 0.000000000000000000e+00
1.058000000000000052e-01 0.000000000000000000e+00
1.234999999999999987e-01 0.000000000000000000e+00
1.411000000000000032e-01 0.000000000000000000e+00
1.587000000000000077e-01 0.000000000000000000e+00
1.764000000000000012e-01 0.000000000000000000e+00
1.940000000000000058e-01 0.000000000000000000e+00
2.116000000000000103e-01 0.000000000000000000e+00
2.293000000000000038e-01 0.000000000000000000e+00
2.469000000000000083e-01 0.000000000000000000e+00
2.645000000000000129e-01 0.000000000000000000e+00
2.822000000000000064e-01 0.000000000000000000e+00
2.998000000000000109e-01 0.000000000000000000e+00
3.175000000000000044e-01 0.000000000000000000e+00
3.351000000000000090e-01 0.000000000000000000e+00
3.527000000000000135e-01 0.000000000000000000e+00
3.704000000000000070e-01 0.000000000000000000e+00
3.880000000000000115e-01 0.000000000000000000e+00
4.056000000000000161e-01 0.000000000000000000e+00
4.233000000000000096e-01 0.000000000000000000e+00
4.409000000000000141e-01 0.000000000000000000e+00
4.586000000000000076e-01 0.000000000000000000e+00
4.762000000000000122e-01 0.000000000000000000e+00
4.938000000000000167e-01 0.000000000000000000e+00
5.114999999999999547e-01 0.000000000000000000e+00
5.291000000000000147e-01 0.000000000000000000e+00
5.466999999999999638e-01 0.000000000000000000e+00
5.644000000000000128e-01 0.000000000000000000e+00
5.819999999999999618e-01 0.000000000000000000e+00
5.996000000000000218e-01 0.000000000000000000e+00
6.172999999999999599e-01 0.000000000000000000e+00
6.349000000000000199e-01 0.000000000000000000e+00
6.525999999999999579e-01 0.000000000000000000e+00
6.702000000000000179e-01 0.000000000000000000e+00
6.877999999999999670e-01 0.000000000000000000e+00
7.055000000000000160e-01 0.000000000000000000e+00
7.230999999999999650e-01 0.000000000000000000e+00
7.407000000000000250e-01 0.000000000000000000e+00
7.583999999999999631e-01 0.000000000000000000e+00
7.760000000000000231e-01 0.000000000000000000e+00
7.935999999999999721e-01 0.000000000000000000e+00
8.113000000000000211e-01 0.000000000000000000e+00
8.288999999999999702e-01 0.000000000000000000e+00
8.466000000000000192e-01 0.000000000000000000e+00
8.641999999999999682e-01 0.000000000000000000e+00
8.818000000000000282e-01 0.000000000000000000e+00
8.994999999999999662e-01 0.000000000000000000e+00
9.171000000000000263e-01 0.000000000000000000e+00
9.346999999999999753e-01 0.000000000000000000e+00
9.524000000000000243e-01 0.000000000000000000e+00
9.699999999999999734e-01 0.000000000000000000e+00
