# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000074e-02 0.000000000000000000e+00
3.769999999999999740e-02 0.000000000000000000e+00
5.650000000000000161e-02 0.000000000000000000e+00
7.539999999999999480e-02 0.000000000000000000e+00
9.420000000000000595e-02 0.000000000000000000e+00
1.131000000000000061e-01 0.000000000000000000e+00
1.318999999999999895e-01 0.000000000000000000e+00
1.507999999999999896e-01 0.000000000000000000e+00
1.696000000000000008e-01 0.000000000000000000e+00
1.885000000000000009e-01 0.000000000000000000e+00
2.073000000000000120e-01 0.000000000000000000e+00
2.262000000000000122e-01 0.000000000000000000e+00
2.449999999999999956e-01 0.000000000000000000e+00
2.637999999999999790e-01 0.000000000000000000e+00
2.827000000000000068e-01 0.000000000000000000e+00
3.014999999999999902e-01 0.000000000000000000e+00
3.204000000000000181e-01 0.000000000000000000e+00
3.392000000000000015e-01 0.000000000000000000e+00
3.580999999999999739e-01 0.000000000000000000e+00
3.769000000000000128e-01 0.000000000000000000e+00
3.957999999999999852e-01 0.000000000000000000e+00
4.146000000000000241e-01 0.000000000000000000e+00
4.334999999999999964e-01 0.000000000000000000e+00
4.522999999999999798e-01 0.000000000000000000e+00
4.712000000000000077e-01 0.000000000000000000e+00
4.899999999999999911e-01 0.000000000000000000e+00
5.088000000000000300e-01 0.000000000000000000e+00
5.276999999999999469e-01 0.000000000000000000e+00
5.464999999999999858e-01 0.000000000000000000e+00
5.654000000000000137e-01 0.000000000000000000e+00
5.842000000000000526e-01 0.000000000000000000e+00
6.030999999999999694e-01 0.000000000000000000e+00
6.219000000000000083e-01 0.000000000000000000e+00
6.408000000000000362e-01 0.000000000000000000e+00
6.595999999999999641e-01 0.000000000000000000e+00
6.784999999999999920e-01 0.000000000000000000e+00
6.973000000000000309e-01 0.000000000000000000e+00
7.160999999999999588e-01 0.000000000000000000e+00
7.349999999999999867e-01 0.000000000000000000e+00
7.538000000000000256e-01 0.000000000000000000e+00
7.727000000000000535e-01 0.000000000000000000e+00
7.914999999999999813e-01 0.000000000000000000e+00
8.104000000000000092e-01 0.000000000000000000e+00
8.292000000000000481e-01 0.000000000000000000e+00
8.480999999999999650e-01 0.000000000000000000e+00
8.669000000000000039e-01 0.000000000000000000e+00
8.858000000000000318e-01 0.000000000000000000e+00
9.045999999999999597e-01 0.000000000000000000e+00
9.234999999999999876e-01 0.000000000000000000e+00
9.423000000000000265e-01 0.000000000000000000e+00
9.610999999999999543e-01 0.000000000000000000e+00
9.799999999999999822e-01 0.000000000000000000e+00
9.988000000000000211e-01 0.000000000000000000e+00
1.017700000000000049e+00 0.000000000000000000e+00
1.036499999999999977e+00 0.000000000000000000e+00
1.055399999999999894e+00 0.000000000000000000e+00
1.074200000000000044e+00 0.000000000000000000e+00
1.093099999999999961e+00 0.000000000000000000e+00
1.111900000000000110e+00 0.000000000000000000e+00
1.130800000000000027e+00 0.000000000000000000e+00
1.149599999999999955e+00 0.000000000000000000e+00
1.168500000000000094e+00 0.000000000000000000e+00
1.187300000000000022e+00 0.000000000000000000e+00
1.206099999999999950e+00 0.000000000000000000e+00
1.225000000000000089e+00 0.000000000000000000e+00
1.243800000000000017e+00 0.000000000000000000e+00
1.262699999999999934e+00 0.000000000000000000e+00
1.281500000000000083e+00 0.000000000000000000e+00
1.300400000000000000e+00 0.000000000000000000e+00
1.319199999999999928e+00 0.000000000000000000e+00
1.338100000000000067e+00 0.000000000000000000e+00
1.356899999999999995e+00 0.000000000000000000e+00
1.375799999999999912e+00 0.000000000000000000e+00
1.394600000000000062e+00 0.000000000000000000e+00
1.413499999999999979e+00 0.000000000000000000e+00
1.432299999999999907e+00 0.000000000000000000e+00
1.451100000000000056e+00 0.000000000000000000e+00
1.469999999999999973e+00 0.000000000000000000e+00
1.488799999999999901e+00 0.000000000000000000e+00
1.507700000000000040e+00 0.000000000000000000e+00
1.526499999999999968e+00 0.000000000000000000e+00
1.545400000000000107e+00 0.000000000000000000e+00
1.564200000000000035e+00 0.000000000000000000e+00
1.583099999999999952e+00 1.278789627440927513e-04
1.601900000000000102e+00 1.620207396528626845e-02
1.620800000000000018e+00 3.891350544596653971e-01
1.639599999999999946e+00 2.449848728454445901e+00
1.658500000000000085e+00 6.503603952217090978e+00
1.677300000000000013e+00 1.111369811893965931e+01
1.696099999999999941e+00 1.600414990987318831e+01
1.715000000000000080e+00 2.234762200583682556e+01
1.733800000000000008e+00 3.094669212601824881e+01
1.752699999999999925e+00 4.254584470771677474e+01
1.771500000000000075e+00 5.829339402972046713e+01
