# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.770000000000000046e-02 0.000000000000000000e+00
3.549999999999999684e-02 0.000000000000000000e+00
5.319999999999999729e-02 0.000000000000000000e+00
7.090000000000000469e-02 0.000000000000000000e+00
8.859999999999999820e-02 0.000000000000000000e+00
1.063999999999999946e-01 0.000000000000000000e+00
1.241000000000000020e-01 0.000000000000000000e+00
1.418000000000000094e-01 0.000000000000000000e+00
1.595000000000000029e-01 0.000000000000000000e+00
1.773000000000000131e-01 0.000000000000000000e+00
1.950000000000000067e-01 0.000000000000000000e+00
2.127000000000000002e-01 0.000000000000000000e+00
2.305000000000000104e-01 0.000000000000000000e+00
2.482000000000000040e-01 0.000000000000000000e+00
2.659000000000000252e-01 0.000000000000000000e+00
2.836000000000000187e-01 0.000000000000000000e+00
3.014000000000000012e-01 0.000000000000000000e+00
3.190999999999999948e-01 0.000000000000000000e+00
3.367999999999999883e-01 0.000000000000000000e+00
3.544999999999999818e-01 0.000000000000000000e+00
3.723000000000000198e-01 0.000000000000000000e+00
3.900000000000000133e-01 0.000000000000000000e+00
4.077000000000000068e-01 0.000000000000000000e+00
4.254999999999999893e-01 0.000000000000000000e+00
4.431999999999999829e-01 0.000000000000000000e+00
4.608999999999999764e-01 0.000000000000000000e+00
4.786000000000000254e-01 0.000000000000000000e+00
4.964000000000000079e-01 0.000000000000000000e+00
5.141000000000000014e-01 0.000000000000000000e+00
5.318000000000000504e-01 0.000000000000000000e+00
5.494999999999999885e-01 0.000000000000000000e+00
5.673000000000000265e-01 0.000000000000000000e+00
5.849999999999999645e-01 0.000000000000000000e+00
6.027000000000000135e-01 0.000000000000000000e+00
6.205000000000000515e-01 0.000000000000000000e+00
6.381999999999999895e-01 0.000000000000000000e+00
6.559000000000000385e-01 0.000000000000000000e+00
6.735999999999999766e-01 0.000000000000000000e+00
6.914000000000000146e-01 0.000000000000000000e+00
7.090999999999999526e-01 0.000000000000000000e+00
7.268000000000000016e-01 0.000000000000000000e+00
7.445000000000000506e-01 0.000000000000000000e+00
7.622999999999999776e-01 0.000000000000000000e+00
7.800000000000000266e-01 0.000000000000000000e+00
7.976999999999999647e-01 0.000000000000000000e+00
8.155000000000000027e-01 0.000000000000000000e+00
8.332000000000000517e-01 0.000000000000000000e+00
8.508999999999999897e-01 0.000000000000000000e+00
8.686000000000000387e-01 0.000000000000000000e+00
8.863999999999999657e-01 0.000000000000000000e+00
9.041000000000000147e-01 0.000000000000000000e+00
9.217999999999999527e-01 0.000000000000000000e+00
9.395000000000000018e-01 0.000000000000000000e+00
9.573000000000000398e-01 0.000000000000000000e+00
9.749999999999999778e-01 0.000000000000000000e+00
9.927000000000000268e-01 0.000000000000000000e+00
1.010499999999999954e+00 0.000000000000000000e+00
1.028200000000000003e+00 0.000000000000000000e+00
1.045900000000000052e+00 0.000000000000000000e+00
1.063600000000000101e+00 0.000000000000000000e+00
1.081399999999999917e+00 0.000000000000000000e+00
1.099099999999999966e+00 0.000000000000000000e+00
1.116800000000000015e+00 0.000000000000000000e+00
1.134500000000000064e+00 0.000000000000000000e+00
1.152300000000000102e+00 0.000000000000000000e+00
1.169999999999999929e+00 0.000000000000000000e+00
1.187699999999999978e+00 0.000000000000000000e+00
1.205500000000000016e+00 0.000000000000000000e+00
1.223200000000000065e+00 0.000000000000000000e+00
1.240899999999999892e+00 0.000000000000000000e+00
1.258599999999999941e+00 0.000000000000000000e+00
1.276399999999999979e+00 0.000000000000000000e+00
1.294100000000000028e+00 0.000000000000000000e+00
1.311800000000000077e+00 0.000000000000000000e+00
1.329599999999999893e+00 0.000000000000000000e+00
1.347299999999999942e+00 0.000000000000000000e+00
1.364999999999999991e+00 0.000000000000000000e+00
1.382700000000000040e+00 0.000000000000000000e+00
1.400500000000000078e+00 0.000000000000000000e+00
1.418199999999999905e+00 0.000000000000000000e+00
1.435899999999999954e+00 0.000000000000000000e+00
1.453600000000000003e+00 0.000000000000000000e+00
1.471400000000000041e+00 1.482337921746578228e-04
1.489100000000000090e+00 1.287737489852040958e-02
1.506799999999999917e+00 2.742535411649348331e-01
1.524599999999999955e+00 1.630787670961885594e+00
1.542300000000000004e+00 3.797639653928174486e+00
1.560000000000000053e+00 5.969996954932256905e+00
1.577700000000000102e+00 9.510443508221902320e+00
1.595499999999999918e+00 1.463897805440679711e+01
1.613199999999999967e+00 2.050575687014915971e+01
1.630900000000000016e+00 2.788601690777764475e+01
1.648600000000000065e+00 3.763686224633587329e+01
1.666400000000000103e+00 5.070386881635857179e+01
1.684099999999999930e+00 6.874579209934411494e+01
1.701799999999999979e+00 9.265500561560384085e+01
1.719600000000000017e+00 1.227330629838453859e+02
1.737300000000000066e+00 1.608366822953017561e+02
1.754999999999999893e+00 2.093036060670021072e+02
1.772699999999999942e+00 2.706463555564242256e+02
1.790499999999999980e+00 3.476967063192014393e+02
1.808200000000000029e+00 4.436946346512286823e+02
1.825900000000000079e+00 5.625552347824982462e+02
1.843599999999999905e+00 7.087439807701335894e+02
1.861399999999999944e+00 8.873286404815886499e+02
1.879099999999999993e+00 1.103806122109779608e+03
1.896800000000000042e+00 1.364397364743371099e+03
1.914600000000000080e+00 1.676000742737512155e+03
1.932299999999999907e+00 2.045708637308980315e+03
1.949999999999999956e+00 2.481247902854462154e+03
1.967700000000000005e+00 2.990734248907198435e+03
1.985500000000000043e+00 3.582714181379212732e+03
2.003200000000000092e+00 4.265237688505378173e+03
