# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.779999999999999985e-02 0.000000000000000000e+00
3.549999999999999684e-02 0.000000000000000000e+00
5.330000000000000016e-02 0.000000000000000000e+00
7.109999999999999654e-02 0.000000000000000000e+00
8.890000000000000679e-02 0.000000000000000000e+00
1.066000000000000003e-01 0.000000000000000000e+00
1.243999999999999967e-01 0.000000000000000000e+00
1.421999999999999931e-01 0.000000000000000000e+00
1.600000000000000033e-01 0.000000000000000000e+00
1.776999999999999968e-01 0.000000000000000000e+00
1.955000000000000071e-01 0.000000000000000000e+00
2.132999999999999896e-01 0.000000000000000000e+00
2.310999999999999999e-01 0.000000000000000000e+00
2.487999999999999934e-01 0.000000000000000000e+00
2.666000000000000036e-01 0.000000000000000000e+00
2.843999999999999861e-01 0.000000000000000000e+00
3.022000000000000242e-01 0.000000000000000000e+00
3.199000000000000177e-01 0.000000000000000000e+00
3.377000000000000002e-01 0.000000000000000000e+00
3.554999999999999827e-01 0.000000000000000000e+00
3.733000000000000207e-01 0.000000000000000000e+00
3.910000000000000142e-01 0.000000000000000000e+00
4.087999999999999967e-01 0.000000000000000000e+00
4.265999999999999792e-01 0.000000000000000000e+00
4.442999999999999727e-01 0.000000000000000000e+00
4.621000000000000107e-01 0.000000000000000000e+00
4.798999999999999932e-01 0.000000000000000000e+00
4.976999999999999758e-01 0.000000000000000000e+00
5.153999999999999693e-01 0.000000000000000000e+00
5.332000000000000073e-01 0.000000000000000000e+00
5.510000000000000453e-01 0.000000000000000000e+00
5.687999999999999723e-01 0.000000000000000000e+00
5.865000000000000213e-01 0.000000000000000000e+00
6.042999999999999483e-01 0.000000000000000000e+00
6.220999999999999863e-01 0.000000000000000000e+00
6.399000000000000243e-01 0.000000000000000000e+00
6.575999999999999623e-01 0.000000000000000000e+00
6.754000000000000004e-01 0.000000000000000000e+00
6.932000000000000384e-01 0.000000000000000000e+00
7.109999999999999654e-01 0.000000000000000000e+00
7.287000000000000144e-01 0.000000000000000000e+00
7.465000000000000524e-01 0.000000000000000000e+00
7.642999999999999794e-01 0.000000000000000000e+00
7.820000000000000284e-01 0.000000000000000000e+00
7.997999999999999554e-01 0.000000000000000000e+00
8.175999999999999934e-01 0.000000000000000000e+00
8.354000000000000314e-01 0.000000000000000000e+00
8.530999999999999694e-01 0.000000000000000000e+00
8.709000000000000075e-01 0.000000000000000000e+00
8.887000000000000455e-01 0.000000000000000000e+00
9.064999999999999725e-01 0.000000000000000000e+00
9.242000000000000215e-01 0.000000000000000000e+00
9.419999999999999485e-01 0.000000000000000000e+00
9.597999999999999865e-01 0.000000000000000000e+00
9.776000000000000245e-01 0.000000000000000000e+00
9.952999999999999625e-01 0.000000000000000000e+00
1.013099999999999890e+00 0.000000000000000000e+00
1.030899999999999928e+00 0.000000000000000000e+00
1.048699999999999966e+00 0.000000000000000000e+00
1.066400000000000015e+00 0.000000000000000000e+00
