# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.919999999999999832e-02 0.000000000000000000e+00
3.830000000000000071e-02 0.000000000000000000e+00
5.750000000000000250e-02 0.000000000000000000e+00
7.660000000000000142e-02 0.000000000000000000e+00
9.579999999999999627e-02 0.000000000000000000e+00
1.149000000000000021e-01 0.000000000000000000e+00
1.340999999999999970e-01 0.000000000000000000e+00
1.532999999999999918e-01 0.000000000000000000e+00
1.723999999999999977e-01 0.000000000000000000e+00
1.915999999999999925e-01 0.000000000000000000e+00
2.106999999999999984e-01 0.000000000000000000e+00
2.298999999999999932e-01 0.000000000000000000e+00
2.490999999999999881e-01 0.000000000000000000e+00
2.681999999999999940e-01 0.000000000000000000e+00
2.873999999999999888e-01 0.000000000000000000e+00
3.064999999999999947e-01 0.000000000000000000e+00
3.256999999999999895e-01 0.000000000000000000e+00
3.447999999999999954e-01 0.000000000000000000e+00
3.639999999999999902e-01 0.000000000000000000e+00
3.831999999999999851e-01 0.000000000000000000e+00
4.022999999999999909e-01 0.000000000000000000e+00
4.214999999999999858e-01 0.000000000000000000e+00
4.405999999999999917e-01 0.000000000000000000e+00
4.597999999999999865e-01 0.000000000000000000e+00
4.789999999999999813e-01 0.000000000000000000e+00
4.980999999999999872e-01 0.000000000000000000e+00
5.172999999999999821e-01 0.000000000000000000e+00
5.363999999999999879e-01 0.000000000000000000e+00
5.555999999999999828e-01 0.000000000000000000e+00
5.746999999999999886e-01 0.000000000000000000e+00
5.938999999999999835e-01 0.000000000000000000e+00
6.130999999999999783e-01 0.000000000000000000e+00
6.321999999999999842e-01 0.000000000000000000e+00
6.513999999999999790e-01 0.000000000000000000e+00
6.704999999999999849e-01 0.000000000000000000e+00
6.896999999999999797e-01 0.000000000000000000e+00
7.088999999999999746e-01 0.000000000000000000e+00
7.279999999999999805e-01 0.000000000000000000e+00
7.471999999999999753e-01 0.000000000000000000e+00
7.662999999999999812e-01 0.000000000000000000e+00
7.854999999999999760e-01 0.000000000000000000e+00
8.045999999999999819e-01 0.000000000000000000e+00
8.237999999999999767e-01 0.000000000000000000e+00
8.429999999999999716e-01 0.000000000000000000e+00
8.620999999999999774e-01 0.000000000000000000e+00
8.812999999999999723e-01 0.000000000000000000e+00
9.003999999999999782e-01 0.000000000000000000e+00
9.195999999999999730e-01 0.000000000000000000e+00
9.387999999999999678e-01 0.000000000000000000e+00
9.578999999999999737e-01 0.000000000000000000e+00
9.770999999999999686e-01 0.000000000000000000e+00
9.961999999999999744e-01 0.000000000000000000e+00
1.015400000000000080e+00 0.000000000000000000e+00
1.034499999999999975e+00 0.000000000000000000e+00
1.053700000000000081e+00 0.000000000000000000e+00
1.072899999999999965e+00 0.000000000000000000e+00
1.092000000000000082e+00 0.000000000000000000e+00
