# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.930000000000000118e-02 -4.070666595032405894e+03
3.849999999999999950e-02 -8.054194796087806935e+03
5.779999999999999721e-02 -1.194433733646648761e+04
7.699999999999999900e-02 -1.565340135049920900e+04
9.629999999999999671e-02 -1.917903651723465373e+04
1.155000000000000054e-01 -2.244126801000797059e+04
1.348000000000000032e-01 -2.544376618107734612e+04
1.540999999999999870e-01 -2.813547416594652532e+04
1.733000000000000096e-01 -3.047261099732825824e+04
1.925999999999999934e-01 -3.247000546262728676e+04
2.117999999999999883e-01 -3.407740846072346903e+04
2.310999999999999999e-01 -3.531694518221393082e+04
2.503000000000000225e-01 -3.615119134055505128e+04
2.696000000000000063e-01 -3.660804816494008264e+04
2.888000000000000012e-01 -3.666129425668133626e+04
3.080999999999999850e-01 -3.634170470726538770e+04
3.274000000000000243e-01 -3.564177242524515168e+04
3.466000000000000192e-01 -3.455768321340838156e+04
3.659000000000000030e-01 -3.311448761832699529e+04
3.850999999999999979e-01 -3.129242082495710929e+04
4.043999999999999817e-01 -2.909827434474660913e+04
4.235999999999999766e-01 -2.648843634247468071e+04
4.429000000000000159e-01 -2.341335994256547201e+04
4.621999999999999997e-01 -1.972717152359883403e+04
4.813999999999999946e-01 -1.507906404174755880e+04
5.007000000000000339e-01 -8.100585376151262608e+03
5.199000000000000288e-01 -1.989557972351301984e+01
5.392000000000000126e-01 -9.751767215246806231e+00
5.584000000000000075e-01 -6.310599469800894035e+00
5.776999999999999913e-01 -4.440091247102738947e+00
5.968999999999999861e-01 -3.237649637332442154e+00
6.161999999999999700e-01 -2.400671786008859332e+00
6.354999999999999538e-01 -1.792244573235585392e+00
6.546999999999999487e-01 -1.339566524445846341e+00
6.740000000000000435e-01 -9.993269088288295743e-01
6.932000000000000384e-01 -7.422376199568319066e-01
7.125000000000000222e-01 -5.481788980259949540e-01
7.317000000000000171e-01 -4.019568784706635256e-01
7.510000000000000009e-01 -2.923620561595292600e-01
7.702999999999999847e-01 -2.106246020196470281e-01
7.894999999999999796e-01 -1.500176221650069974e-01
8.087999999999999634e-01 -1.054077191311778988e-01
8.279999999999999583e-01 -7.277476877295067925e-02
8.473000000000000531e-01 -4.908832628373005491e-02
8.665000000000000480e-01 -3.200875893983715775e-02
8.858000000000000318e-01 -8.075631593946752673e-03
9.050000000000000266e-01 8.630210426671188970e-03
9.243000000000000105e-01 8.586163793920556855e-03
9.435999999999999943e-01 8.547105852506101456e-03
9.627999999999999892e-01 8.510251339279998120e-03
9.820999999999999730e-01 8.476680797388761249e-03
1.001300000000000079e+00 8.444243727907974062e-03
1.020599999999999952e+00 8.414379226926152824e-03
1.039800000000000058e+00 8.385231445870999778e-03
1.059099999999999930e+00 8.358319201995811909e-03
1.078400000000000025e+00 8.332723698469379769e-03
1.097599999999999909e+00 8.307637244336993007e-03
1.116900000000000004e+00 8.284580394188148858e-03
1.136100000000000110e+00 8.262043400466248869e-03
1.155399999999999983e+00 8.241513201149075485e-03
1.174600000000000088e+00 8.221579535748682957e-03
1.193899999999999961e+00 8.203680304414243465e-03
1.213200000000000056e+00 8.187136769567615602e-03
1.232399999999999940e+00 8.171303125167858269e-03
1.251700000000000035e+00 8.157539565970020959e-03
1.270899999999999919e+00 8.144519765089341945e-03
1.290200000000000014e+00 8.133480448483018307e-03
1.309399999999999897e+00 8.123098516193749674e-03
1.328699999999999992e+00 8.114498500274200041e-03
1.347900000000000098e+00 8.106318018730481953e-03
1.367199999999999971e+00 8.099552275993460171e-03
1.386500000000000066e+00 8.093365676293965208e-03
1.405699999999999950e+00 8.086902487458283786e-03
1.425000000000000044e+00 8.080994581547429334e-03
1.444199999999999928e+00 8.074162118563302584e-03
1.463500000000000023e+00 8.067161292750313351e-03
1.482699999999999907e+00 8.058489684528305844e-03
1.502000000000000002e+00 8.048858335542993445e-03
1.521300000000000097e+00 8.037355281051835817e-03
1.540499999999999980e+00 8.023106097141408100e-03
1.559800000000000075e+00 8.006865939470012364e-03
1.578999999999999959e+00 7.987336934668576305e-03
1.598300000000000054e+00 7.965346798870362108e-03
1.617499999999999938e+00 7.939783818653012304e-03
1.636800000000000033e+00 7.911587962772395968e-03
1.655999999999999917e+00 7.879829706489260843e-03
1.675300000000000011e+00 7.845611231909780173e-03
